app,impl,driver,cores,warps,threads,msgs,blocks_per_msg,blocks,bytes,cycles,instrs,core_instrs,opts,extensions,git,configs,log
chacha_poly,s1,rtlsim,2,4,16,128,1,128,8192,164133,18304,9152:9152,-b1 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b1_i7_n128-20260831-141100.log
chacha_poly,s1,rtlsim,2,4,16,128,16,2048,131072,1004207,163264,81632:81632,-b16 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b16_i7_n128-20260831-141117.log
chacha_poly,s1,rtlsim,2,4,16,128,32,4096,262144,1942184,317888,158944:158944,-b32 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b32_i7_n128-20260831-141139.log
chacha_poly,s1,rtlsim,2,4,16,128,4,512,32768,346388,47296,23648:23648,-b4 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b4_i7_n128-20260831-141220.log
chacha_poly,sg16,rtlsim,2,4,16,128,1,128,8192,1102877,293472,146736:146736,-b1 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b1_i12_n128-20260831-141228.log
chacha_poly,sg16,rtlsim,2,4,16,128,16,2048,131072,1253375,387552,193776:193776,-b16 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b16_i12_n128-20260831-141251.log
chacha_poly,sg16,rtlsim,2,4,16,128,32,4096,262144,1483503,487904,243952:243952,-b32 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b32_i12_n128-20260831-141318.log
chacha_poly,sg16,rtlsim,2,4,16,128,4,512,32768,1124540,312288,156144:156144,-b4 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b4_i12_n128-20260831-141349.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,2,256,4096,102775,11786,5893:5893,-b2 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b2_i1_n128-20260831-141413.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,32,4096,65536,326994,108746,54373:54373,-b32 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b32_i1_n128-20260831-141432.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,64,8192,131072,580088,212170,106085:106085,-b64 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b64_i1_n128-20260831-141444.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,8,1024,16384,149432,31178,15589:15589,-b8 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b8_i1_n128-20260831-141507.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,2,256,4096,67265,3776,1888:1888,-b2 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b2_i10_n128-20260831-141513.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,32,4096,65536,167648,19856,9928:9928,-b32 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b32_i10_n128-20260831-141516.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,64,8192,131072,281220,37008,18504:18504,-b64 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b64_i10_n128-20260831-141522.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,8,1024,16384,79211,6992,3496:3496,-b8 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b8_i10_n128-20260831-141533.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,2,256,4096,62433,7362,3681:3681,-b2 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b2_i8_n128-20260831-141537.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,32,4096,65536,116519,50562,25281:25281,-b32 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b32_i8_n128-20260831-141539.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,64,8192,131072,177561,96642,48321:48321,-b64 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b64_i8_n128-20260831-141544.log
